id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
28892,0.009497031028923802,0.0013262099044441247,0.25803151472568303,0.6729782397557812,0.0018590368245522831,0.044755668565504655,0.006473105519084078,0.0028224782798995365,0.002256715396127424,0,0,1,5,0,0,0,0,1,0,0,0,2,1,0,2,0,0,2,0,0,1,0,7,0,9,0,0,0,0,1,1,1,0,2,0,0,0,0,4,0,1,0,1,0,4,0,7,0,0,0,1,1,2,0,0,4,0,0,13,0,0,0,1,3,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0
124710,1.7156776582331696e-10,2.865040311464947e-12,3.2223409413155516e-11,1.0974256476296065e-9,3.302312627182885e-9,2.003745544208646e-8,1.5856776473891003e-6,5.752705562454927e-5,0.9999408626228782,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
34495,9.90735265500517e-6,9.813306569606303e-5,2.734854275798876e-5,5.399137971103507e-6,3.5335591896875676e-5,0.9998111167212408,1.908601747181945e-6,4.022884971616846e-6,6.828101063594204e-6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,8,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14034,2.9270135066096554e-5,0.9999368843359621,4.25884778320424e-6,7.845858176596085e-6,8.199791980959121e-7,9.632806837249063e-6,1.0482037404745247e-7,6.284991148725894e-6,4.898225454014578e-6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,12,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44574,2.6636898422846867e-6,2.2623194009647282e-7,4.1775240772722164e-4,0.010436413455634954,5.379425290015963e-5,0.713614428481308,0.2754680209497055,3.557626694035034e-6,3.142904247825631e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,0
57724,2.9511911225750656e-10,2.307787966143729e-12,2.4082240060833824e-8,1.1033721060916992e-8,3.385789716694793e-11,1.4463886140273075e-9,2.1331285818255964e-6,1.1312839874586919e-4,0.9998847015790379,1,0,0,0,0,0,0,2,2,0,1,0,0,7,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,6,0,9,0,0,1,0,0,5,1,16,0,2,6,0,0,4,1,2,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,7,2,0,0,0,0
56379,2.4864306820145973e-9,2.2339034179498786e-11,3.3803156381903317e-9,1.309192393998922e-6,3.255825574621967e-8,7.174637248672424e-7,9.344746340622384e-5,0.999904484022675,3.410458744011727e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44338,4.6778136794395486e-7,1.8376419831960015e-7,9.805271533982523e-7,1.572924086277264e-8,9.975264729360973e-8,0.9999972265792578,2.554233703377745e-7,4.807116451414406e-7,2.8973111883118186e-7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
98063,4.0343202897806723e-10,5.665264589227801e-11,2.321272996924115e-10,5.455888514565764e-7,1.2104706056344663e-9,6.36835631316969e-9,3.695633203438488e-8,7.177559138860581e-5,0.999927633592389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
15388,1.0046113384348462e-8,0.9999998676336475,5.493954332986419e-8,7.679378773196364e-9,2.9373664256760777e-9,2.9183020282537746e-8,6.6595093048167675e-9,6.27101899014177e-9,1.4650401937005663e-8,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129197,6.564009724593177e-11,2.823178078721601e-11,5.2501943816342096e-9,1.3082499039725493e-7,5.279072193720847e-10,2.508404193298448e-8,1.246781454958494e-6,7.077432924428938e-5,0.9999278171082949,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
69303,3.0948605731548935e-10,6.391358111732866e-11,2.4890857839949273e-10,5.990116496028849e-9,1.7210554324411373e-9,1.6862358862828764e-7,2.8155293712290105e-6,1.4249548522711906e-4,0.9998545120283329,0,0,0,1,0,0,1,0,0,0,0,0,0,0,17,2,0,1,0,5,0,4,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
138710,2.9555256842105164e-10,3.058645390059308e-11,2.0630643289214435e-10,1.001781325346167e-11,1.6080362524291805e-10,2.1651356994294005e-7,2.983928165867035e-6,7.641691224790427e-5,0.9999203819427493,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0
115099,1.4790833615475048e-10,2.0363485019487255e-12,5.107652719665623e-11,4.419586974694724e-8,1.2570544827306072e-9,3.351577036290762e-8,8.228040112747884e-6,1.197508998434139e-4,0.9998719418903279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17319,1.4284932057970981e-5,0.9999575126970629,1.7817220281098726e-6,4.437985187787701e-6,4.496801193391947e-7,1.533543459259776e-5,1.9013888563394156e-8,4.231512235940461e-6,1.9470228269987617e-6,0,1,0,3,0,0,0,1,1,6,0,0,10,0,0,0,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,2,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,2,1,0,0,1,0,1,0,0,0,3,0,1,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,1
74168,1.1319443458813794e-10,1.7521601379593184e-11,3.822699227569164e-9,1.6879420873194625e-12,6.611843871952762e-11,1.3372130930076612e-7,3.2240846223989653e-6,5.077542131499542e-5,0.9999458627515316,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,2,4,0,0,0,2,1,21,1,12,0,0,1,0,0,1,1,0,4,1,0,1,1,1,0,7,0,2,0,1,0,0,2,1,0,0,1,2,2,0,4,0,0,7,0,1,1,0,0,1,5,1,0,1,4,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0
51392,7.156095743828195e-10,2.069073930476166e-9,1.48648106448884e-8,7.71353257305487e-8,3.4837704249118507e-8,2.1717080126777295e-7,3.0080761944082843e-5,0.9999695712148395,1.2298910652286334e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48360,2.3396039908376493e-9,1.1034296835921294e-10,2.19390671124028e-9,2.8577335726573657e-6,2.263395668118182e-8,7.47894003091947e-8,2.2466755722827758e-4,0.9997723713196099,1.3223784096493431e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
11123,1.978939254957163e-6,0.8367473217962631,4.1061442444600986e-7,2.9780687949357465e-6,0.16323770676289026,2.1988350552256274e-6,3.5257632130559373e-6,2.1424089658945047e-6,1.7368111383038682e-6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
130301,8.085683877085111e-10,2.4956708794134627e-11,2.8184749469286123e-11,2.7413446306539112e-9,4.1994135129008326e-10,9.726411750115931e-7,4.591116281629527e-7,1.3070719308240863e-4,0.9998678570311186,0,0,1,0,0,0,0,0,0,0,5,2,0,0,1,0,0,3,0,0,3,3,0,0,0,0,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,5,0,2,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,0,0,0,0,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0
85638,1.8502950001758726e-10,2.0921213526941373e-11,4.5870237674859396e-10,2.830462844926775e-9,9.494691769087275e-11,3.3067608123111554e-6,2.399374191397507e-6,7.9922228250967e-5,0.9999143680466824,0,0,1,1,0,0,0,0,0,0,8,2,2,4,0,4,0,0,0,0,4,4,0,0,1,3,0,2,0,0,0,3,0,0,4,0,0,2,0,0,0,1,0,11,0,2,0,0,3,0,0,1,2,13,0,0,0,0,0,2,5,0,0,0,9,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,0,0,1,4,0,0,0,0
84547,3.5288378427469566e-11,2.987162206827536e-11,3.952850978105167e-9,2.334517049340935e-11,2.5485646244023343e-9,7.54773144232812e-9,1.6534410831288477e-6,2.3791922988569363e-5,0.9999745404982762,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
106953,2.1644117771897507e-9,2.125357476192173e-11,9.871237182464209e-11,7.2965412533418735e-9,1.8957164325780637e-10,6.551021502931052e-7,7.4471882670559796e-9,1.333437803443085e-4,0.9998659838998265,1,0,5,5,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0
5386,2.9207510537827214e-6,0.9999883039084587,1.894411113199266e-8,1.9685678729343093e-9,3.1714741287923705e-9,8.545013340554061e-6,9.885027495372715e-9,1.1693112799635661e-7,7.942683830706766e-8,0,0,6,1,0,0,0,0,0,0,6,0,1,0,0,3,0,3,0,0,1,1,0,1,0,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,4,0,3,0,0,0,1,0,8,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,4,1
45661,7.556931724565245e-6,4.5034515132813055e-7,4.204903891967165e-6,0.009883148978787037,1.4942105476666059e-5,0.25790584591990834,0.7321796316383498,2.039948514738578e-6,2.17922819553417e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,1,0,1,0,3,0,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0
83496,1.4432356200826129e-10,2.9970513574644035e-12,1.9781715504308416e-10,7.85124314137305e-10,8.691490498299858e-10,2.559394937859905e-7,2.3192894132803298e-06,4.753228905215725e-5,0.9999498904826296,1,0,0,0,0,0,1,2,0,0,0,0,0,1,3,1,2,2,0,1,0,1,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,12,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
36755,1.052075054281686e-6,2.1306281601079625e-6,4.112496649481907e-6,2.403217216238072e-6,3.8104777351067393e-6,0.9999840544962056,5.591672531146964e-9,1.609514440753853e-6,8.215028659165193e-7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,0,1,0,2,0,6,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,19,0,3,1,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
124223,1.4790833615469878e-10,2.3858298046718265e-12,5.107652719663838e-11,4.41958697469318e-8,1.257054482730168e-9,3.351577036289591e-8,8.228040112745007e-6,1.1975089984337205e-4,0.9998719418899785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80482,6.106211688949754e-11,6.289244545441955e-11,1.8666966410428437e-9,2.7185827888517266e-8,1.3311827698715338e-9,1.5022551890709153e-8,1.886884683413464e-6,4.9629822254799813e-5,0.999948437762848,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35557,2.5052756831503936e-6,2.5519869623001998e-8,2.789523733446988e-7,9.98101899928679e-8,1.2684806999036065e-6,0.9999954346149407,3.6880319766267904e-9,2.606993453371045e-7,1.2295886595119597e-7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,9,2,0,9,0,1,16,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105920,1.3560613545286356e-10,3.947223815587884e-11,2.3458373779172e-10,3.9118439929366415e-11,3.8786521904391175e-10,2.7961141498330817e-8,1.0267465141245988e-6,1.3385689607736163e-4,0.9998650875596211,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,1,2,0,0,0,1,0,4,1,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0,1,4,0,0,0,2,0,1,3,0,0,0,0,0,0,3,0,1,7,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89780,9.476777571459053e-11,1.0242316574146882e-12,3.532669448446586e-11,2.2889221850432777e-8,0.0010040972465787826,2.318092957775455e-8,2.8422401168331064e-6,8.28248059371804e-5,0.9989101895060971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
119035,2.2851392848170163e-9,2.6890443997142112e-11,7.872218687215735e-10,1.1284324045442075e-8,1.1500525860173844e-8,3.3992670097123275e-7,1.7224205492195555e-7,1.3523001603665103e-4,0.9998642319311059,0,0,18,20,0,0,0,0,0,2,0,0,2,2,0,2,0,0,0,0,2,2,0,2,0,6,0,2,0,0,0,0,0,2,14,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,4,0,0,2,0
18057,4.449736664220272e-6,0.9930340113740012,0.006944849541613074,3.334546153774624e-10,1.9595185947165017e-8,1.4118182260329453e-5,1.6984631811599935e-7,9.388873534041544e-7,1.4425031490474237e-6,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,1,0,1,0,0,0,0,1,8,1,0,0,1,0,0,0,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,0,16,1,0,1,0,0,3,3,0,6,0,0,0,1,2,0,0,1,5,0,2,0,2,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0
74328,6.421140976563128e-10,3.134046524907324e-11,3.6048917451492616e-11,4.287481816003306e-9,1.6114758515148916e-9,1.7066451628815134e-7,2.6831675028057296e-9,2.126318138990126e-5,0.9999785568624651,5,0,1,1,0,0,0,0,1,1,0,0,5,0,0,1,1,1,0,0,0,2,0,0,5,0,0,0,3,0,0,1,6,2,0,3,0,0,0,0,3,2,0,0,0,0,0,1,1,0,2,0,5,2,0,2,0,0,0,0,0,9,2,0,1,1,3,0,0,0,0,2,0,1,0,0,4,0,13,0,0,0,0,0,0,1,0,0,1,0,0,3,0
40216,4.347560533346396e-6,3.141379462337087e-8,1.5013237224725828e-6,0.0012990763336537929,1.0015774385664189e-4,0.9985752657223566,6.038045734391897e-6,1.112455151946484e-5,2.457304828704147e-6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
10175,1.993394410186195e-9,0.9999999538012957,9.540775644584751e-10,3.389968951320568e-8,5.220092534163809e-10,1.5012326747103296e-9,1.5874373413272545e-9,3.0010063430367074e-9,2.739856931916935e-9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0
38178,8.993938915288134e-8,8.559957534329363e-9,2.475088878582933e-8,2.0116657805496997e-8,1.0568216464720719e-7,0.9999996401520914,3.1488135901680916e-8,4.3197138305409446e-8,3.611357654292434e-8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,12,0,0,0,0,0,0,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85739,2.2719913523215343e-10,2.4513312143082766e-9,1.2893987344991113e-10,1.5333275573895632e-11,1.4740234653215684e-12,8.540033184142266e-8,9.314496325496472e-9,2.313486351347125e-5,0.9999767675973809,2,0,0,1,2,0,11,2,0,1,0,1,13,0,2,1,0,1,0,0,0,4,1,13,2,0,0,0,0,2,0,6,0,0,0,7,2,3,1,3,3,0,1,2,0,0,0,2,0,0,0,0,2,3,0,0,0,2,0,1,0,3,0,3,1,1,15,3,0,4,3,0,1,8,3,11,0,33,1,2,0,0,6,0,1,1,0,0,0,6,2,0,0
101250,1.479068556989612e-10,3.5971950772988773e-13,2.0065153654190106e-9,5.588041624846572e-8,3.407432019430723e-9,2.5082389196354798e-8,1.8229880567350778e-5,1.1974970122325796e-4,0.99986193389319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26205,0.0016852707091629315,4.1705658021614755e-4,0.10357092614254995,0.8813823457429252,3.212586601927406e-5,0.011632874036692099,4.354436928090601e-5,8.413689266921506e-4,3.944876264613895e-4,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0
23675,1.1072819743169632e-7,7.829971744427021e-9,0.9999997466356856,9.042539240914261e-8,2.383844730909503e-9,5.901540491568893e-9,7.516517078879241e-10,2.333219540115987e-8,1.2011520598875289e-8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,12,2,11,0,0,0,0,0
140573,5.704053380314178e-11,2.832595938812279e-11,2.870121240536529e-9,8.953864053003027e-9,2.2646373774221756e-9,1.1715597536928778e-7,9.695349154770141e-7,6.848361752902119e-5,0.999930415517591,0,0,2,1,0,0,0,0,0,0,0,1,0,1,20,3,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,2,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14841,9.605515849063717e-7,0.9999987499772776,2.2596321888181072e-8,6.450324590653339e-9,2.6186298020588078e-8,1.0830562051499437e-7,1.513781226044428e-9,6.158077308281432e-8,6.283801847374837e-8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62236,5.3222590465357195e-11,1.9435524710114916e-10,1.621380241738563e-8,6.25772778483205e-9,1.0065639125691265e-10,3.2779074270138307e-9,4.173759202921942e-6,3.960021358587623e-5,0.9999561999295394,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,1,16,0,0,1,0,0,0,0,5,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4158,8.855385624602096e-6,0.9999867775105316,6.115854150993018e-8,2.3218690651504524e-9,1.6511490971153333e-9,4.147088371035914e-6,2.079677336304994e-10,8.37707150368882e-8,7.090523015544877e-8,0,0,9,4,0,0,0,0,0,1,10,0,1,0,0,4,0,6,0,1,4,0,0,1,0,4,18,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,2,0
